transaction_id,amount,failure_reason,recovery_probability,action,policy,status,recovered_amount,reason
TX000634,715.6,bank_timeout,74.06,RETRY,APPROVED,SUCCESS,715.6,High recovery probability and transaction is within the automatic retry amount limit.
TX000635,398.57,insufficient_funds,59.94,RETRY_LATER,APPROVED,SUCCESS,398.57,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000636,209.59,network_error,48.51,RETRY_LATER,APPROVED,SUCCESS,209.59,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000637,2497.81,issuer_declined,59.1,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000638,1180.06,bank_timeout,79.32,RETRY,APPROVED,SUCCESS,1180.06,High recovery probability and transaction is within the automatic retry amount limit.
TX000639,301.88,suspicious_transaction,3.45,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000640,300.34,issuer_declined,14.66,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000641,783.85,suspicious_transaction,15.3,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000642,5819.8,bank_timeout,74.16,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000643,845.91,bank_timeout,84.09,RETRY,APPROVED,SUCCESS,845.91,High recovery probability and transaction is within the automatic retry amount limit.
TX000644,243.92,issuer_declined,26.65,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000645,857.7,authentication_failed,6.43,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000646,834.87,insufficient_funds,59.73,RETRY_LATER,APPROVED,SUCCESS,834.87,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000647,100.0,suspicious_transaction,7.9,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000648,1038.68,network_error,40.66,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000649,870.5,network_error,74.38,RETRY,APPROVED,SUCCESS,870.5,High recovery probability and transaction is within the automatic retry amount limit.
TX000650,2199.99,expired_card,23.13,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000651,6967.11,network_error,69.29,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000652,3383.16,suspicious_transaction,10.81,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000653,838.08,insufficient_funds,35.32,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000654,362.66,expired_card,55.6,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000655,14376.64,insufficient_funds,19.43,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000656,1163.54,bank_timeout,71.14,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000657,1112.02,issuer_declined,18.61,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000658,1070.49,bank_timeout,68.15,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000659,1336.87,issuer_declined,60.51,RETRY_LATER,APPROVED,SUCCESS,1336.87,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000660,949.22,issuer_declined,23.75,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000661,617.91,issuer_declined,32.46,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000662,634.69,issuer_declined,28.31,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000663,1061.3,insufficient_funds,57.35,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000664,636.88,expired_card,49.37,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000665,537.62,network_error,31.18,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000666,1219.79,network_error,49.87,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000667,849.82,expired_card,51.0,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000668,4934.43,insufficient_funds,57.89,RETRY_LATER,APPROVED,SUCCESS,4934.43,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000669,100.0,bank_timeout,15.64,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000670,3266.61,expired_card,29.08,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000671,3812.67,suspicious_transaction,1.57,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000672,137.91,network_error,66.37,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000673,778.46,bank_timeout,67.26,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000674,756.39,insufficient_funds,52.78,RETRY_LATER,APPROVED,SUCCESS,756.39,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000675,268.4,issuer_declined,48.25,RETRY_LATER,APPROVED,SUCCESS,268.4,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000676,503.8,issuer_declined,20.29,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000677,361.2,network_error,77.48,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000678,6325.03,expired_card,65.26,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000679,2795.25,expired_card,29.03,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000680,3911.03,insufficient_funds,38.62,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000681,2256.73,expired_card,26.8,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000682,354.59,suspicious_transaction,5.37,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000683,649.03,expired_card,54.79,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000684,1788.93,bank_timeout,61.88,RETRY_LATER,APPROVED,SUCCESS,1788.93,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000685,323.07,suspicious_transaction,25.94,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000686,2237.24,insufficient_funds,50.69,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000687,862.36,network_error,29.7,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000688,753.84,suspicious_transaction,4.83,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000689,2232.68,bank_timeout,81.33,RETRY,APPROVED,SUCCESS,2232.68,High recovery probability and transaction is within the automatic retry amount limit.
TX000690,1710.03,insufficient_funds,55.1,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000691,764.36,authentication_failed,36.89,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000692,3495.84,authentication_failed,49.71,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000693,372.02,insufficient_funds,11.8,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000694,2030.29,bank_timeout,79.55,RETRY,APPROVED,SUCCESS,2030.29,High recovery probability and transaction is within the automatic retry amount limit.
TX000695,1984.46,suspicious_transaction,54.86,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000696,804.69,expired_card,56.62,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000697,1519.49,authentication_failed,33.3,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000698,313.84,issuer_declined,16.96,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000699,2762.87,issuer_declined,43.11,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000700,911.51,bank_timeout,78.35,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000701,650.2,insufficient_funds,21.57,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000702,3130.69,insufficient_funds,64.21,RETRY_LATER,APPROVED,SUCCESS,3130.69,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000703,542.21,expired_card,56.33,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000704,268.15,authentication_failed,56.77,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000705,231.22,bank_timeout,33.92,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000706,2010.24,bank_timeout,82.57,RETRY,APPROVED,SUCCESS,2010.24,High recovery probability and transaction is within the automatic retry amount limit.
TX000707,304.77,expired_card,64.95,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000708,6341.02,bank_timeout,61.86,RETRY_LATER,APPROVED,SUCCESS,6341.02,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000709,136.74,issuer_declined,24.61,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000710,5981.68,bank_timeout,85.41,RETRY,APPROVED,SUCCESS,5981.68,High recovery probability and transaction is within the automatic retry amount limit.
TX000711,1354.27,authentication_failed,9.49,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000712,995.54,network_error,74.53,RETRY,APPROVED,SUCCESS,995.54,High recovery probability and transaction is within the automatic retry amount limit.
TX000713,635.93,issuer_declined,41.02,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000714,1634.57,issuer_declined,33.24,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000715,1056.13,insufficient_funds,60.43,RETRY_LATER,APPROVED,SUCCESS,1056.13,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000716,3305.36,expired_card,61.33,UPDATE_PAYMENT_METHOD,APPROVED,NOT_EXECUTED,0.0,The payment method appears to be expired. Retrying the same method is unlikely to succeed.
TX000717,1229.33,suspicious_transaction,1.98,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000718,1274.49,network_error,62.18,RETRY_LATER,APPROVED,SUCCESS,1274.49,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000719,762.34,insufficient_funds,42.43,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000720,1035.93,bank_timeout,64.55,RETRY_LATER,APPROVED,SUCCESS,1035.93,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000721,1491.89,suspicious_transaction,16.37,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000722,198.31,network_error,25.02,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000723,284.81,insufficient_funds,58.13,RETRY_LATER,APPROVED,SUCCESS,284.81,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000724,2305.99,bank_timeout,83.53,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000725,1300.97,issuer_declined,41.44,RETRY_LATER,APPROVED,SUCCESS,1300.97,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000726,912.34,network_error,77.23,RETRY,APPROVED,SUCCESS,912.34,High recovery probability and transaction is within the automatic retry amount limit.
TX000727,1117.04,bank_timeout,81.6,RETRY,APPROVED,SUCCESS,1117.04,High recovery probability and transaction is within the automatic retry amount limit.
TX000728,1552.44,expired_card,34.71,UPDATE_PAYMENT_METHOD,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000729,639.21,authentication_failed,14.14,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000730,503.56,network_error,80.07,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000731,1333.88,authentication_failed,42.55,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000732,412.25,bank_timeout,37.91,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000733,1649.54,authentication_failed,34.62,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000734,199.82,bank_timeout,89.72,RETRY,APPROVED,SUCCESS,199.82,High recovery probability and transaction is within the automatic retry amount limit.
TX000735,3069.15,network_error,40.21,RETRY_LATER,APPROVED,SUCCESS,3069.15,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000736,1759.17,insufficient_funds,62.76,RETRY_LATER,APPROVED,SUCCESS,1759.17,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000737,1416.62,authentication_failed,58.07,RETRY_LATER,APPROVED,SUCCESS,1416.62,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000738,2929.8,insufficient_funds,33.12,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000739,5799.2,authentication_failed,48.82,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000740,3024.1,insufficient_funds,64.17,RETRY_LATER,APPROVED,SUCCESS,3024.1,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000741,174.01,insufficient_funds,56.75,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000742,305.03,network_error,69.59,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000743,587.09,authentication_failed,34.61,STOP,APPROVED,NOT_EXECUTED,0.0,Recovery probability is too low for automatic recovery.
TX000744,1125.62,insufficient_funds,57.61,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000745,1840.25,insufficient_funds,60.99,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000746,530.73,authentication_failed,14.33,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
TX000747,1321.82,network_error,46.19,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000748,515.23,network_error,69.75,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000749,594.95,bank_timeout,83.85,RETRY,APPROVED,SUCCESS,594.95,High recovery probability and transaction is within the automatic retry amount limit.
TX000750,268.63,issuer_declined,60.06,RETRY_LATER,APPROVED,SUCCESS,268.63,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000751,435.62,issuer_declined,52.69,RETRY_LATER,APPROVED,SUCCESS,435.62,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000752,283.81,network_error,78.88,RETRY,APPROVED,FAILED,0.0,High recovery probability and transaction is within the automatic retry amount limit.
TX000753,413.28,bank_timeout,84.78,RETRY,APPROVED,SUCCESS,413.28,High recovery probability and transaction is within the automatic retry amount limit.
TX000754,3145.23,issuer_declined,58.0,RETRY_LATER,APPROVED,FAILED,0.0,Recovery probability is moderate. A delayed retry is safer than an immediate retry.
TX000755,424.37,suspicious_transaction,3.77,STOP,BLOCKED,NOT_EXECUTED,0.0,Suspicious transaction requires manual review.
TX000756,15250.72,bank_timeout,70.29,STOP,BLOCKED,NOT_EXECUTED,0.0,Maximum retry limit exceeded.
